OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowSto1DayPercentSlope,SlowSto3DaySlope,SlowSto5DaySlope,SlowSto10DaySlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIX5DaySlope,VIX10DaySlope,VIXSlowStochastic,VIXSlowSto1DaySlope,BuySell
3083460000,1080084000,1159108000,181963000,1765453499,1038480987,1099833353,79049458.73,96.00443773,5.207849652,5.735732765,5.584624825,1.069648786,-0.056525595,9.93,-0.1,-0.997008973,-0.057,0.05430303,17.24683544,-1.582278481,0
719355000,1100582000,1602895000,-24110048.48,2778698351,2748056681,2779931621,245637569.2,100,3.465491802,3.589899474,-3.14E-16,0.440789255,4.653394661,10.17,-0.27,-2.586206897,-0.126,-0.134060606,15.75829197,-3.199051754,0
4023735000,1875220000,1744083000,154673187.9,2331564593,2095523766,2302820848,321705602.1,95.1083297,-4.891670295,-4.891670295,-0.71308925,-0.905294451,5.350400237,10.15,-0.02,-0.196656834,-0.119,-0.239393939,15.52132518,-0.236966797,0
3221700000,3708401000,2381169000,299502018.2,697935810.1,1855708405,1856966583,314673324,98.16404688,3.055717178,3.212880709,-0.91797656,-0.509808473,4.279553059,10.18,0.03,0.295566502,-0.093,-0.203333333,15.87677537,0.355450195,0
3389555000,3316933000,3609656000,466719648.5,2381142152,1530264290,2024669860,274798056.5,99.3332153,1.169168418,1.191035267,2.1124428,0.376146109,3.447643521,9.78,-0.4,-3.929273084,-0.131,-0.204242424,7.63546704,-8.24130833,0
299575000,1507476000,2086421000,435624690.9,697475762.6,1211896375,1034393059,153221572.6,90.98360656,-8.349608743,-8.405656374,-3.59022016,-1.380790129,1.710874093,9.67,-0.11,-1.124744376,-0.137,-0.194060606,1.932989442,-5.702477598,0
-32450000,746447000,1402757000,260701072.7,25316703.88,789959548.6,1102078695,15597978.28,92.75395956,1.770353005,1.945793393,-3.28962787,-1.188918061,-0.577714371,9.59,-0.08,-0.827300931,-0.163,-0.127454545,1.156812191,-0.776177251,0
114120000,1617898000,820172000,-264439436.4,1101007516,-6993506.383,-131162989.5,-154791758.1,91.80004878,-6.800029675,-6.896576333,2.689966075,1.186606275,-1.046325511,10.5,0.7,7.142857143,-0.275,0.060242424,33.98533007,20.04593613,0
84180000,850754000,1607728000,-255151581.8,-381908338.6,594205705.6,24472294.08,-193968965.4,93.75306269,1.953013912,2.127465005,-2.42350788,2.497978549,-0.69083465,10.18,-0.32,-3.047619048,-0.29,0.024545455,26.16136919,-7.82396088,0
3820205000,1577185000,1590566000,-164605672.7,-625605410.8,-614491113.3,113779174.5,-197832641.6,92.99240698,-0.760655714,-0.81133959,0.5961791,0.829756494,-0.426406001,10.2,0.02,0.196463654,-0.182,-0.024484848,26.65036675,0.488997555,0
3930725000,3887922000,2370003000,-16380187.88,1032153858,504154096.1,134977125.5,-145260551,92.49226128,-0.500145701,-0.537834988,-0.630400705,-1.102327616,-0.088528223,9.93,-0.27,-2.647058824,-0.004,-0.091151515,20.04889976,-6.601466993,0
3807990000,3833575000,3837423000,225811309.1,3289000873,1919606267,1271788956,10993986.83,99.42241795,6.930156676,7.492688123,3.215005485,1.398393693,0.788616686,9.14,-0.79,-7.955689829,-0.297,-0.204787879,3.562945368,-16.48595439,0
3553395000,3703289000,3755246000,375222521.2,2344352954,2737498518,2008402899,168084359,97.86425902,-1.558158928,-1.567210857,2.68599887,1.465240364,1.005088666,9.4,0.26,2.84463895,-0.262,-0.220848485,9.73871734,6.175771971,0
-135285000,1343050000,2179761000,380219048.5,724487789.6,1546077043,2074266056,293538750.5,94.14613494,-3.718124082,-3.799266575,-2.638141505,0.767945368,1.074385856,9.89,0.49,5.212765957,-0.115,-0.183939394,21.37767221,11.63895487,0
44855000,707672000,1412243000,241865636.4,1529337034,1357727182,1694373553,330190209,97.57763353,3.431498586,3.644864007,-0.143312745,0.489446149,0.703448599,9.78,-0.11,-1.11223458,0.045,-0.132969697,18.76484561,-2.612826603,0
33875000,-732634000,-31593000,9275969.697,3101607912,2161399866,1836305688,290338132.2,88.62289749,-8.954736036,-9.177037516,-2.761618725,-2.188566642,-0.156608857,10.5,0.72,7.36196319,0.31,-0.020484848,35.86698337,17.10213777,0
-3659260000,-1408909000,-1438987000,-202134521.2,2663155508,2835381989,2297318599,296949216.2,86.49419927,-2.128698221,-2.401973171,-5.54171713,-2.826335696,-0.347480044,11.29,0.79,7.523809524,0.439,0.044787879,54.63182898,18.76484561,0
498085000,-430784000,167283000,25178836.36,1598838869,773909976.3,1111068789,58277010.02,86.63678885,-4.615216105,-5.057659947,-2.03322526,-2.192919622,0.323622693,11.43,0.15,1.329787234,0.437,0.060060606,47.6744186,1.96013289,0
-3982735000,-1302326000,-1321435000,-152442793.9,-711653574.7,37558860.65,8032934.874,51197954.48,78.75236196,-7.884426884,-9.100552997,-6.249821495,-4.520620938,-1.056675591,11.68,0.25,2.187226597,0.403,0.190424242,51.82724252,4.15282392,0
4724290000,2377957000,724625000,409725006.1,1677574981,336512882.1,-707476114.1,21759181.03,96.81389685,-0.369744456,-0.380459562,6.175908065,0.679696086,2.877840873,9.53,0.11,1.167728238,-0.154,-0.141636364,16.11295681,1.827242525,0
178035000,2196463000,1474850000,356834563.6,-1622114305,80200200.45,-281382938.6,-20356015.39,91.05782434,-5.756072511,-5.945502349,-3.062908485,0.858975643,2.0180202,10.03,0.5,5.246589717,-0.126,-0.063090909,24.41860465,8.305647841,0
-3304810000,-1202347000,603399000,106749387.9,-2442329640,-1836744439,-630324724.3,-136953264.9,88.56895818,-2.488866163,-2.733280947,-4.122469335,0.208793796,0.758063616,9.72,-0.31,-3.090727817,-0.093,-0.006363636,19.26910299,-5.149501661,0
16180000,-1324972000,-583276000,-158504066.7,-1880488774,-2218681120,-1889507159,-322715753.3,92.43753528,3.868577099,4.367870164,0.68985547,-1.773715073,-0.087461129,9.62,-0.1,-1.028806584,0.059,0.003333333,17.60797342,-1.661129568,0
436780000,-382902000,-1143976000,-333053448.5,-411129099.5,-997785143.1,-1517481250,-361577869.4,91.54313459,-0.894400684,-0.967573055,1.487088205,-0.916181358,-0.373509108,9.9,0.28,2.910602911,0.033,-0.003818182,22.25913621,4.651162791,0
-2184305000,-568549000,-779894000,-344048787.9,593626368.3,-103235579.9,-596970782.2,-228860499.5,89.47791674,-2.06521785,-2.256005171,-1.47980927,-0.018563878,-0.339587427,10.25,0.35,3.535353535,0.062,-0.011757576,28.0730897,5.813953488,0
116650000,-846837000,-215489000,-202743860.6,174747249.7,436307564.7,24172533.75,-26516216.98,91.01959555,1.541678804,1.722971276,-0.26176952,0.19416562,-0.157472485,10.47,0.22,2.146341463,0.213,0.019939394,31.72757475,3.65448505,0
2177705000,936197000,20690000,-94937903.03,1137683585,742276206.9,727473431.2,147848855.8,94.59719974,3.577604192,3.930586782,2.5596415,0.379578988,0.101287019,10.18,-0.29,-2.769818529,0.169,0.046484848,26.910299,-4.817275748,0
-136365000,-748756000,-126951000,185679248.5,254394864.8,397182668.7,84958183.29,-114981002.6,88.33233708,-1.237428249,-1.381524496,2.30481406,-1.284419911,5.630434798,13.43,0.01,0.074515648,0.205,-0.144363636,16.68874172,0.066225166,0
-3422045000,-1439966000,-1413693000,-75935024.24,-705347220.8,-167310744.2,68449661.42,-175383762.6,84.52994189,-3.802395187,-4.304646874,-2.51991172,-1.361650841,4.178990583,13.42,-0.01,-0.074460164,-0.022,-0.09969697,16.94800925,0.259267525,0
-174400000,-1484129000,-808715000,-254680793.9,-320699447.3,-436749782,-167591277.2,-253515317.9,95.17255144,10.64260955,12.59034292,3.42010718,1.785986152,3.06648781,13.08,-0.34,-2.533532042,-0.31,-0.058545455,14.65226297,-2.295746273,0
-173210000,-812544000,-1472982000,-412464345.5,-1133382694,-923047724.8,-799631855.4,-306582700.3,90.55399354,-4.618557902,-4.85282556,3.012025825,0.880867079,1.462283362,13.22,0.14,1.070336391,-0.075,0.007818182,15.59757026,0.945307289,0
3177770000,1105584000,1200358000,492208787.9,463486832.6,614563830.3,1249765422,160106799.5,95.80246048,-3.728047935,-3.745633369,0.47295845,-0.401902113,2.59150574,12.35,0.17,1.395730706,0.044,-0.506969697,16.12541993,1.903695409,0
3316670000,3250198000,1844598000,393245157.6,-236894362.6,546748452.4,619712577.6,134526356.7,98.28218944,2.479728958,2.58837711,-0.624159485,-0.244493283,1.461445464,12.34,-0.01,-0.08097166,0.162,-0.326969697,16.01343785,-0.111982083,0
3308875000,3235710000,1984383000,464856903,718034159.1,732272640.4,167474964.9,52156685.38,97.07493129,4.190489926,4.511508994,3.60984827,2.907173129,3.177116756,11.8,0.05,0.425531915,-0.247,-0.275272727,24.36471983,0.747384044,0
-1134940000,636815000,1478725000,223329490.9,-991756026.7,-472975984.4,-66480282.35,45256785.21,92.22521707,-4.849714218,-4.995846151,-0.329612145,3.777527596,2.530400034,11.68,-0.12,-1.016949153,-0.499,-0.220242424,22.57099812,-1.793721705,0
-4489910000,-2253388000,-699402000,-113321187.9,-1413054497,-737441039.4,-476359340.3,-41019443.05,85.10076695,-7.12445012,-7.725056494,-5.98708217,-1.016815989,1.447918441,12.2,0.52,4.452054795,-0.125,-0.146060606,30.34379218,7.772794055,0
-3328845000,-4016811000,-2683496000,-452065242.4,-695952273,-1405627538,-957694219.2,-156133009,82.46532209,-2.635444863,-3.09685207,-4.87994749,-3.281240289,0.518104314,12.42,0.22,1.803278689,0.174,-0.098787879,33.63228197,3.288489792,0
-3337050000,-3342441000,-3796553000,-695990800,-2413758430,-1447222036,-1669915625,-271594556.6,75.83178838,-6.633533703,-8.044028126,-4.634489285,-5.224618079,-0.790167058,12.89,0.47,3.784219002,0.292,-0.021515152,40.65769198,7.025410011,0
-163885000,-1422837000,-2064502000,-691933400,-2091109859,-2156021987,-1597576539,-312704125.8,80.55922037,4.727431988,6.234103255,-0.95305086,-3.260097196,-0.984817843,12.41,-0.48,-3.723816912,0.215,-0.018727273,33.48280516,-7.17488682,0
-185725000,-821936000,-1441887000,-584014775.8,-733090991.6,-1404975554,-1676961740,-283386742.3,80.54475713,-0.014463236,-0.017953545,2.356484375,-1.101812134,-1.023713184,12.12,-0.29,-2.336825141,-0.017,-0.052242424,29.14797771,-4.334827454,0
-34055000,554592000,-116321000,-426674327.3,-517787892.2,-746835890.7,-1190177299,-238671099.8,88.20991678,7.665159644,9.516646293,3.825348205,1.620215814,-1.427757193,12,-0.12,-0.99009901,-0.161,0.014424242,27.354256,-1.793721705,0
-18845000,-704578000,-88639000,-286244042.4,-1063339380,-745252646.1,-822129727.1,-173492168.1,87.37177442,-0.838142359,-0.950167951,3.413508645,3.073066848,-1.153512589,12.05,0.05,0.416666667,-0.209,0.044848485,28.10164004,0.747384044,0
-78030000,562580000,-107646000,32488484.85,303107892,504412140.7,314002078.5,121958039.9,66.25144104,5.568404871,9.176213358,-4.892360685,-4.614632047,-1.632801552,12,-0.14,-1.153212521,0.098,0.149757576,75.87209302,-5.973145072,1
-137520000,-681998000,-53602000,57938927.27,1320139411,636124394.8,659321726.3,135012757.2,64.95277547,-1.298665579,-1.960207293,2.13486965,-3.483897435,-2.08297323,11.91,-0.09,-0.75,0.023,0.119212121,73.25581395,-2.61627907,1
-136860000,443048000,-113460000,48793690.91,1562526303,1539367651,1010281560,133608908.4,68.5808621,3.628086635,5.585729953,1.16471053,-1.064086132,-2.851315726,11.47,-0.44,-3.694374475,-0.031,0.103272727,60.46511628,-12.79069767,1
-12115000,-1068303000,-1664746000,-192732497,683397210.7,286038226.1,-347679753.7,-59195247.13,78.32355826,14.97437531,23.63783495,6.062733475,-5.3261547,-2.429925465,10.96,-0.49,-4.279475983,0.237,0.073212121,45.63953488,-14.24418605,1
128235000,-1048170000,-1637053000,-350334921.2,695515614.2,-156796319.6,-48182093.83,-198054951.4,82.19099017,22.21544427,37.04083712,6.323896975,-5.397811861,-3.138515623,10.34,-1.27,-10.93884582,0.121,0.07769697,27.61627907,-36.91860465,1
-61180000,-1378438000,-2141184000,-137673400,-382739204.2,-1529462064,-1018931052,-272272454.8,24.47496475,24.30370442,14191.08874,8.334103921,-2.674473919,-10.80573295,15.96,-3.669999,-18.69586952,0.4889999,1.025818176,58.45004669,-34.26703081,1
136390000,532477000,1029809000,435641406.1,22319644.02,69569663.53,-7161617.549,86447401.65,23.76275446,19.219397,423.0218988,-6.743060165,-4.46321692,0.996840717,17.27,-0.859999,-4.743513775,0.9999999,-0.151939448,65.54112554,-13.17034972,1
-24625000,-629436000,-1159119000,-264091012.1,868026412.3,141222440,-292308931,-182316192.1,58.28468574,-1.711286589,-2.852335786,1.85982491,-4.033200094,0.899741705,14.64,-0.5,-3.302509908,0.462,0.177878788,42.77056277,-4.329004329,1
-14040000,557593000,-39687000,-265974145.5,1398780422,1257188326,642931706.8,-189893009.2,62.06587776,3.781192013,6.48745372,1.034952715,-0.460074656,-0.635618538,14.53,-0.11,-0.75136612,0.176,0.278484848,41.81818182,-0.952380952,1
2898820000,1155692000,1146870000,-202020545.5,2100534549,1642972588,1467180469,-152659667.6,75.61232268,13.54644493,21.82591372,8.66381847,4.416447896,-1.104808186,13.46,-1.07,-7.364074329,-0.365,0.233454545,32.55411255,-9.264069264,1
-89810000,404128000,891972000,293014260.6,522588806.6,794666380.2,479573364.4,66343607.78,85.89004837,9.15058624,11.92422515,-0.302267755,0.239787767,3.090295289,12.71,-0.78,-5.782060786,-0.069,-0.243272727,24.22360248,-8.590250329,1
-265460000,991290000,336688000,-437481193.9,-1589448260,-76840674.48,-448291854.2,-224257485.1,37.49506637,-21.18540722,-36.1029929,-12.50532812,-7.116405582,-6.844122834,16.67,1.96,13.3242692,0.1250001,0.418363618,91.82879377,34.4048224,1
10865000,458483000,1055002000,-385836054.5,11870045.52,-337306377.5,253718052,-171531302,67.28875514,29.79368877,79.46029079,4.30414077,1.295876341,-5.915378679,14.73,-1.94,-11.63767247,-0.2829998,0.334969691,53.90625,-37.92254377,1
-190000,-1326142000,-2182968000,-496552309.1,443304241.9,-495701243.3,-1295813023,-258174364.1,39.30455842,26.88493083,216.4713125,3.178740675,-9.193381493,-7.565769644,15.53,-3.359999,-17.78718464,0.5779999,0.460909048,50,-50,1
-80680000,441763000,946203000,455326406.1,-199384208,-202754113.9,164972055.9,195614085.8,61.33372283,15.32460843,33.30776658,-11.60869532,-5.959554988,3.425997782,16.639999,-0.930001,-5.293118953,0.5169998,0.105272673,66.08694203,-13.47827536,1
397545000,1121971000,2093818000,282797012.1,425019479.8,444370600.5,1223023886,235199890.7,31.34388466,31.1326661,14739.55012,1.65338471,3.834879041,-1.761978038,22.940001,-2.219999,-8.823525437,0.0330002,0.560484921,74.58604569,-17.64270008,1
1109185000,-907971000,-1869064000,-507743024.2,710565789.2,-1066517199,-1809557275,-405124683.6,21.94821018,20.40408625,1321.402117,10.84299954,-1.527848422,-1.861600164,30.83,0.16,0.521682426,0.9160002,0.926787842,71.23760241,-22.56569491,1
-127010000,-1105869000,-572187000,-69552763.64,-95974109.53,-993634590.9,-467778343,-8240371.937,50.27523468,16.9455029,50.84200199,-0.817600705,-2.400970236,1.892852122,23.809999,-2.49,-9.467680968,0.7959996,-0.732848618,40.03503723,-10.90670171,1
89805000,-1187013000,-713056000,30566084.85,1478932793,243976138.2,234679395.5,52041169.05,54.65331943,10.74903826,24.48289318,4.94402304,-1.480317515,0.814653327,25.27,-2.109999,-7.706351633,0.4769999,0.15272737,45.49910873,-9.402847594,1
-344570000,-1583802000,-787274000,-177838836.4,-645954958,-307176987.6,-6489579.92,-208811640.6,51.58243247,3.95610268,8.306545345,-11.71224678,-7.288323367,-5.458436303,21.639999,-1.32,-5.74912917,0.7659996,0.575818079,43.64206436,-10.3610675,1
3390475000,1133177000,-185560000,-3854593.939,2965595263,833468275.8,566179178.1,-123954745.5,60.78566265,9.203230184,17.84179176,6.57966643,-5.347728452,-4.939519009,20.41,-1.229999,-5.683914311,0.6879997,0.456969673,33.98744113,-9.654623234,1
-347090000,1164207000,401431000,144838424.2,3376140340,3177119164,1685193205,34371372.22,55.98684713,-4.798815522,-7.894650338,2.20220733,-2.488082491,-4.304898428,20.799999,0.389999,1.910823126,0.2049999,0.344060552,37.04865777,3.061216641,1
-4093630000,-1863772000,-350680000,152813393.9,2274696888,2667968399,2771344928,212115405.1,54.90498909,-1.081858033,-1.932343199,-2.94033678,1.896173328,-3.990060301,21.17,0.370001,1.778851047,-0.4419998,0.348605976,39.95290424,2.904246468,1
307125000,297444000,-579227000,247354678.8,164142635.2,225752659.3,-533571226.4,-16028990.7,13.01841597,12.35955658,1875.902036,-1.30006084,-0.005274962,-1.928369819,26.280001,-2.629999,-9.097194742,0.4870004,0.188363703,67.95470353,-17.52164557,1
77330000,-1330820000,-619252000,-5574484.848,-624159920.7,-1716259562,-935691660.7,-192989796.8,33.32878267,6.191159072,22.81393229,-4.42178099,-7.209188428,-3.179521856,22.639999,-1.880001,-7.667214519,0.2300001,0.256666576,38.36615329,-13.71262482,1
161195000,-601623000,-1314072000,-148724854.5,742911772.7,-358694438.2,-1175249360,-276121976.2,31.97873526,-1.350047416,-4.050695249,2.42055583,-5.713215572,-4.518764304,21.68,-0.959999,-4.240278456,-0.2389999,0.224484861,31.36397291,-7.002180379,1
-1651505000,-3446824000,-4177149000,-878329581.8,3283298437,1715166085,114198045.4,-281576974.4,27.03926903,12.51344485,86.14619518,10.5157648,5.60554347,-0.980938782,29.02,-1.99,-6.417284747,1.1830003,0.801454424,55.67651403,-10.31622656,1
-87675000,947294000,163205000,-370474412.1,1437684847,1316874889,350191466.3,-312575517.9,30.19229809,3.42655966,12.80203671,1.276958165,1.237125959,-1.69714643,27.6,-0.41,-1.463762942,-0.2239999,0.179696879,48.31518654,-2.125453713,1
-62000000,754290000,43980000,-19275915.15,194360096.2,675918621.9,156864382.4,41764950.88,36.91552711,5.237204067,16.53245363,-1.205699885,0.122181689,0.621146041,24.059999,-1.060002,-4.219753017,-0.2390001,-0.369393939,26.65580347,-7.714259783,1
-5418395000,-2244407000,-2043584000,29878927.27,-296629213,645378993,-114889033,-37302915.96,14.11104024,-0.24949811,-1.737386886,-10.97652777,-5.950785755,-1.331080476,32.240002,1.080002,3.465988447,1.5700003,0.613757739,66.54113204,6.779673146,1
-173690000,-2218649000,-1169239000,-6974606.061,3479670433,1585082559,1585850772,82308814.9,53.04947409,38.93843385,275.9430431,19.34446787,2.267097018,0.943149996,25.790001,-6.450001,-20.00620533,0.2090005,0.342303236,29.72781015,-36.81332189,1
251005000,-1429474000,-2290809000,65197103.03,-919069732.5,-2043019598,-2192964493,-286088499.2,47.4855196,5.598311428,13.36520545,-0.9911334,-6.176802244,2.108242376,25.610001,-0.099998,-0.388945951,-0.0589997,-0.494909285,28.43841178,-0.716318103,1
8105000,-1468776000,-733167000,-389739884.8,-60866603.18,-1212500947,-1038932275,-292615529.7,58.96017224,4.651422542,8.564775598,0.609050765,-5.507763605,-3.781885599,22.780001,-1.039999,-4.366074727,0.1780004,0.0157576,10.91036907,-7.227234693,1
-312505000,-2554325000,-3840264000,-552764878.8,2798110764,317059366.4,-396332724.1,-44562406.47,20.54144545,14.08302553,218.0568266,9.506414937,2.461560067,0.849346108,25.1,-3.440001,-12.05326167,0.0070001,0.277696939,58.62319265,-24.92754528,1
-9137615000,-8779368000,-8365687000,-1198837103,-2035992557,-3049448152,-4056091640,-662883184.6,12.82703921,12.6416943,6820.631995,4.310043209,-0.712333712,-1.168299931,69.949997,6.029999,9.433665815,4.6039994,3.039696685,88.01028364,-9.82895573,1
769450000,-2059150000,-775060000,114912206.1,1025900491,309565388.1,884899637.4,-59368311.65,23.17196839,21.10300395,1019.979056,7.595609019,0.906611361,-1.222801914,66.959999,-13.099999,-16.36272711,0.6879989,1.039817891,66.6223006,-19.47984058,1
201080000,-2753306000,-1457628000,94354600,599042592.2,-2371094945,-1618778064,-167763802.3,13.81935031,12.80914548,1267.975084,6.860842912,0.259867821,-1.134063696,72.669998,-8.190003,-10.12862095,2.0259994,1.9116364,66.72587001,-16.7943774,1
59045000,252484000,1399327000,747802884.8,-225223968.8,89459930.34,1293156724,618623160.2,35.54023019,12.88513397,56.87521185,-3.99742193,0.274298986,4.03985905,62.98,-5.530002,-8.071817017,1.775,-1.619030279,41.3648419,-12.21290221,1
-1252710000,-2617778000,-1026174000,-242829939.4,-946868855.8,-909299368,-1480359051,-220258512.5,47.70535809,1.872509733,4.085519011,-0.652929025,-2.213217915,-0.556482336,44.209999,-0.810001,-1.799202577,-0.6170002,-1.544060455,7.26548359,-2.015429111,1
1713300000,-32956000,-1349586000,-227313600,1164781523,-57064045,-328619323.4,-250985119.1,49.45025065,1.744892557,3.657644816,1.808701145,-1.262336908,-0.935119249,43.380001,-0.829998,-1.877398821,-0.345,-1.46030283,5.200298323,-2.065185267,1
-721690000,218956000,-447100000,-149510975.8,1501623302,1321741932,454858083.3,-227620957.6,48.18190845,-1.268342199,-2.564885278,0.23827518,0.195878689,-1.225744406,43.900002,0.520001,1.19871136,-0.2959997,-1.297878509,6.494154939,1.293856616,1
152185000,322983000,601856000,2722921.212,2535496146,2099723312,1780435728,-77580534.57,56.14469609,7.962787645,16.52650943,3.34722272,2.110024583,-1.314325294,41.630001,-2.270001,-5.170844867,-0.7089995,-0.968121012,0.845981545,-5.648173394,1
-5835000,1352465000,78586000,274278224.2,2130145067,3146499504,1487766026,261987341.9,19.81370575,3.188830084,19.18107628,-3.776984435,-8.297759118,-6.373559198,47.27,-0.020001,-0.042294353,-0.7040003,0.506606103,32.75535934,-0.063054861,1
-5511925000,-5362331000,-3020110000,-172227121.2,-779068806.3,-2250735896,-1146037203,-133360521.3,15.14870356,-0.315301353,-2.038937228,-7.05840727,-6.359732686,-0.43340745,45.52,0.68,1.516503122,1.172,-0.974545473,29.13013823,2.292650034,1
106520000,-2108589000,-3143305000,-427837412.1,2920710245,826944095.3,-689504931.6,-248315395.7,24.5145288,9.365825241,61.82591932,4.525261945,-6.510931911,-0.115149674,43.060001,-2.459999,-5.404215729,0.9690001,-0.403333176,26.88125506,-2.248883176,1
670505000,1874120000,238569000,553617854.5,1856854927,683576984.2,-731980631.4,-28310879.64,25.02013372,20.66431377,474.4069772,9.126280864,3.492651057,0.987025133,44.369999,-5.310001,-10.68840781,-0.6870002,0.221394048,32.5895105,-27.55578996,1
7953070000,3450479000,3326231000,957919624.2,3694119850,1606918866,908045591.2,410555838,25.85398455,0.833850828,3.332719311,10.7490823,6.601181715,2.347909168,43.610001,-0.759998,-1.712864587,-1.8079997,-0.2445454,28.64556675,-3.94394375,1
7307220000,7698612000,4781704000,1367529315,2682612537,4072057492,2554610956,841496164.7,39.77353921,13.91955466,53.83910798,7.376702745,8.751009904,3.89082443,41.18,-2.430001,-5.572118652,-2.2370003,-0.830848442,16.03528718,-12.61027957,1
7056860000,7153122000,7465416000,1699327491,5945182374,3857613872,4392243397,1212472034,42.52617948,2.752640265,6.920782811,8.336097465,9.109412454,4.836755746,42.360001,1.180001,2.865471102,-1.7829997,-1.197939442,22.1588001,6.123512915,1
-5587580000,-6416050000,-6621788000,-339988933.3,-1766262568,-3173720330,-3454250203,-279397414,71.28891507,-0.884555156,-1.225595989,-5.47684645,-4.337592345,-0.989953306,32.630001,1.280001,4.082937799,0.7330003,-0.236363545,30.74582094,6.494170801,1
20090000,1142289000,107207000,14156030.3,-359385325.2,815866530,376207000.6,81029937.16,79.8166938,5.087372092,6.807732193,-3.3364712,1.872685381,0.018456972,31.67,-0.690001,-2.132265076,0.037,0.079333424,31.00303951,0.577387341,1
293680000,1089151000,-113941000,-207044254.5,2591482259,1491577476,1169681075,-194594069.5,36.50902181,25.22148177,223.445336,10.5684045,6.711501255,-4.764387347,26.309999,-2.710001,-9.338390765,-1.1360001,0.345636333,15.45547436,-27.73798078,1
4324235000,1870861000,1875448000,52550787.88,4324235000,3249542355,2296919135,55907637.46,42.02051702,5.511495211,15.09625549,15.36648849,8.161324938,-1.919459247,25.02,-1.289999,-4.903075063,-1.603,-0.019393958,2.251801202,-13.20367316,1
4693930000,4581093000,2859891000,232135921.2,4414374664,4413359799,3667189769,383134665,72.90300965,30.88249262,73.49384256,18.19699392,14.57945707,2.175672905,25.889999,0.869999,3.477214229,-1.1780004,-0.266303091,19.18062384,16.92882263,1
5068735000,4809833000,4695974000,467547987.9,3833772759,4012944588,4146078036,612054426.4,82.17697065,9.273960999,12.72095767,20.07822682,17.8172849,6.87213953,25.42,-0.469999,-1.815368938,-0.762,-0.541939497,14.80446927,-4.376154562,1
-121370000,1988691000,2842771000,564873333.3,2992290268,3498072579,3729420525,660319967.2,81.76276617,-0.414204478,-0.504039605,4.42987826,13.06639423,8.924955426,24.34,-1.08,-4.248623131,-0.3539998,-0.75145457,4.748603352,-10.05586592,1
-144115000,868985000,1945574000,588229697,3701246261,3416771048,3612465662,639718252.7,94.13188749,12.36912132,15.12806122,5.97745842,11.30824974,11.13390746,24.4,0.06,0.246507806,-0.2789999,-0.843939394,5.30726257,0.558659218,1
5081225000,1991636000,1955119000,593366018.2,4079671334,3787402922,3569033893,565496052.7,97.76400469,3.632117204,3.858540714,8.00061926,6.167690693,11.18433675,23.870001,-0.529999,-2.172127049,-0.5059996,-0.786242345,0.630935791,-4.676326779,1
337600000,2189435000,1093639000,395330848.5,1984214434,2887610562,3090118545,449974110.3,93.63605197,-4.127952724,-4.222364598,-0.24791776,3.891940117,10.4625748,23.469999,-0.400002,-1.67575192,-0.4370001,-0.635757606,2.281736111,1.65080032,1
563775000,1467645000,2325520000,268788315.2,2298599756,2526723639,2948151323,305939871.3,97.15712472,3.521072753,3.760381476,-0.303439985,3.029288159,9.180032367,23.43,-0.039999,-0.170426083,-0.2750001,-0.493878739,2.23578252,-0.045953591,1
5109975000,2251920000,2291785000,41521309.09,4249617761,3052455483,2953252829,96226228.42,99.52026058,2.363135857,2.432282618,2.942104305,1.016986621,6.762744472,23.09,-0.34,-1.451131029,-0.3060001,-0.344242352,0.895522477,-1.340260043,1
-609225000,-3008516000,-3887583000,-1042818491,1252789132,-1277931649,-1395219930,-463154955.7,77.92873046,4.761790732,6.508117942,1.393862325,-4.750817739,-2.719313305,27.1,-1.8,-6.228373702,0.757,0.42145457,62.40487062,-17.97660077,1
-634965000,-2676738000,-3749517000,-482537642.4,1573687286,-745444698.4,-756171158.2,-119757507.1,60.95035662,15.00393339,32.65528051,5.219393715,-7.100554217,-3.888845646,26.84,-1.84,-6.415620642,0.6369997,0.527757558,63.00812507,-24.9322527,1
-154890000,934336000,-354756000,-173879757.6,-2113599380,-231074450.5,-1073283295,-340847914.7,28.16607371,6.978556986,32.93711612,-18.24069508,-9.926926146,-7.502235325,29.780001,-0.91,-2.965135127,1.2680003,1.072727388,82.45316014,-9.713950395,1
5845070000,2173580000,2123574000,228286242.4,2895324721,240520045.9,710830190.2,-11184274.03,31.27383668,3.107762976,11.0337103,5.04315998,-6.628091122,-7.445489893,28.809999,-0.970002,-3.257226217,0.6819999,1.027090958,74.19079216,-8.262367973,1
-644590000,300685000,-579417000,110065878.8,-1314108156,-2541290383,-2693117147,28455787.26,81.43728802,7.119793872,9.580239422,-3.7382078,-3.914220167,0.760027308,21.68,-0.83,-3.687250111,0.208,-0.154969709,13.82528297,-7.039863695,1
512220000,1830020000,555638000,48179969.7,-1754710452,322181991.1,-476377695.8,82734196.04,24.55878436,13.0061693,112.5820365,2.04345493,-0.485978654,0.393763573,26,-0.51,-1.923802339,0.923,0.383272782,73.94822394,-4.12621426,1
