OBV3DaySlope,OBV4DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD5DaySlope,AD10DaySlope,SlowStochastic,SlowSto1DaySlope,SlowStoSlope,VIXClose,VIX1DaySlope,VIX1DayPercentSlope,VIXSlowStochastic,VIXSlowSto1DaySlope,BuySell
-3158545000,-1278018000,-40305000,-48726787.88,-3039061231,-2079003489,-1355012336,-167698052.8,51.47493176,-9.387655845,-4.4362726,14.01,0.75,5.656108597,48.23787484,16.51982015,-1
-4120040000,-3724229000,-2281983000,-129743678.8,-1732751875,-2267959371,-1884954830,-252750104.2,50.24710047,-1.227831294,-9.673614354,14.02,0.01,0.071377587,48.45813911,0.220264269,-1
-48910000,1304066000,1959264000,210156212.1,-684428093.7,93797582.2,864011337.4,196278967.8,84.67331121,-10.21403502,3.554472476,12.22,-0.03,-0.244897959,6.115108647,-0.359712273,-1
-3518880000,-1471936000,-95610000,-31393593.94,-744239440.9,-577754210.1,-94495054.05,135252428.5,78.97504965,-5.698261559,-2.898841632,12.12,-0.1,-0.818330606,4.916067736,-1.199040911,-1
-3733440000,-3612578000,-2216716000,-314863242.4,-1203947934,-1150662960,-904198299.4,-17771825.86,65.46154344,-13.51350621,-7.248491745,12.64,0.52,4.290429043,11.15108047,6.235012738,-1
-3821425000,-3778357000,-3682810000,-567831042.4,-2750792082,-1909514302,-1638802196,-224110688,40.1237193,-25.33782414,-12.87390216,13.74,1.1,8.702531646,24.3405305,13.18945002,-1
-50965000,1539032000,2372773000,45564296.97,57490525.95,1220924652,1886960380,92215020.46,67.36490503,-5.393910373,9.885160535,12.12,-0.01,-0.082440231,4.916067736,-0.119904091,-1
-3579055000,-1441744000,81847000,220616563.6,-1015036271,-52428294.76,759834062.6,213794311.6,60.83332185,-6.531583181,0.546181912,12.56,0.44,3.630363036,10.19184774,5.275780009,-1
-41150000,1100756000,464726000,332265793.9,785503287.8,1457372876,1106591086,323643895.8,59.57192951,-6.216234252,4.593442787,13.79,0.77,5.913978495,31.7339184,8.396947481,-1
-3231455000,-1373565000,-168156000,250194666.7,-1108402791,44661762.77,739521996.5,249596736.5,40.07890514,-19.49302437,-0.24546034,15.25,1.46,10.58738216,47.65540323,15.92148483,-1
-3717695000,-3466906000,-2149829000,79327127.27,-2473634129,-1944262500,-896932894.8,58884151.7,0,-40.07890514,-13.27362706,19.139999,3.889999,25.50819016,90.0763348,42.42093156,-1
-4470355000,-4128336000,-3824263000,-180343187.9,-4470355000,-3381899478,-2726229942,-231660170.4,0,0,-19.1148257,28.030001,8.890002,46.44724381,98.00001131,7.923676519,-1
-5815465000,-5167844000,-4707335000,-416492254.5,-4050108068,-4108629841,-3503567879,-467286828.5,9.85664395,9.85664395,-13.95094763,40.740002,12.710001,45.34427594,70.40792572,-27.5920856,-1
4477735000,4788755000,2856496000,-109479230.3,3274982670,3908146407,2230012153,-169470495.2,45.8447607,0.455197598,11.71400809,26.049999,-0.050001,-0.191574713,35.7698624,-0.117899078,-1
16990000,1907019000,2971271000,324553751.5,191455533.9,1688191499,2639231047,181767546.5,39.56586323,-6.278897467,9.687373192,28.43,2.380001,9.136280581,41.38174861,5.611886215,-1
-276555000,1169093000,624364000,96868987.88,-217445007.7,788146118.2,617827475.3,179054254.7,49.82807546,-1.520677462,4.735021878,21.139999,-0.210001,-0.983611241,24.19240452,-0.495168581,-1
-5102515000,-2390684000,-722209000,-53585327.27,-3915548200,-1813182991,-610876246.3,77414427.85,36.81593106,-13.0121444,1.349823045,22.280001,1.140002,5.39263034,26.88045445,2.688049925,-1
-1375945000,-2682828000,-1681503000,-188264484.8,-2351877253,-2860848925,-1810838544,-80090716.33,40.43197391,3.616042844,-2.200283509,20.139999,-2.140002,-9.605035476,21.83447013,-5.045984319,-1
-269455000,-1641110000,-2423977000,-275382581.8,-406504063.8,-1613884236,-2199196356,-191091822.8,30.63139025,-9.800583651,-5.08308269,22.440001,2.300002,11.42007008,27.25772395,5.423253822,-1
85545000,-819129000,-1626366000,-216186048.5,1633011938,507255141.6,-469840736.9,-98979496.34,68.66010974,-11.62614155,-3.394331859,15.84,1.03,6.954760297,38.62770013,13.08767471,-1
-4108695000,-1605126000,-1644685000,-227059684.8,-163810074.4,986202988.5,451301440.9,-30124974.55,57.94044374,-10.719666,-0.49500961,17.6,1.76,11.11111111,60.99110546,22.36340534,-1
154030000,1862025000,2753707000,533901121.2,-310706397.6,519707348.1,1443370193,153184563.8,39.46600945,-25.30438289,11.37963575,18.940001,1.08,6.047032136,43.82584895,7.708779993,-1
87285000,-441182000,-741011000,-177851151.5,-85572637.76,733249784.3,615884351.9,120950621.2,57.77635534,-11.28720392,1.435974577,17.290001,1.210001,7.524881841,25.91440669,8.452866881,-1
-2511380000,-980971000,-977197000,-128716563.6,-2252357225,-1014919923,-159255880,159514731.5,43.87112419,-13.90523115,-1.573768453,18.209999,0.919998,5.32098292,31.14491042,5.230503734,-1
-3480105000,-3063825000,-1859404000,-82641006.06,-1396326182,-1676105148,-1043230973,157323410.6,20.05409444,-23.81702975,-8.772992935,20.700001,2.490002,13.67381734,51.08087679,19.93596637,-1
-315020000,-1109814000,-1577876000,-343953848.5,82544311.3,133866081.3,-395747676.6,-155789984.6,8.952214979,-14.63615662,-11.79310333,20.59,1.25,6.463288521,49.67637942,10.11326943,-1
-4706625000,-2145655000,-2065306000,-489005587.9,-2752957610,-1330309983,-825144038.5,-333368626.6,2.574956692,-6.377258286,-9.369421446,24.99,4.4,21.36959689,85.27508781,35.59870838,-1
-4870765000,-4731116000,-3015639000,-501263945.5,-4008488486,-3227622609,-2120969192,-428389148,1.921353461,-0.653603231,-5.727889687,27.01,2.02,8.083233293,99.44576405,14.17067625,-1
587520000,2310172000,1241860000,166093527.3,3653467311,3227470577,1986058228,120387549.8,45.13938692,-0.305446582,4.895743827,19.98,-0.220001,-1.089113807,31.34920635,-1.247171202,-1
-4392860000,-1418698000,398476000,101621145.5,-652204089,1438885009,1893081287,99269399.91,32.62504159,-12.51434533,3.422336815,21.98,2,10.01001001,42.68707483,11.33786848,-1
354880000,-1530150000,-501612000,-37793963.64,410373896.1,477656444.3,1495095665,105245848.6,37.22656908,4.601527488,0.610217885,21.65,-0.33,-1.501364877,40.81632653,-1.870748299,-1
5183135000,2288219000,387086000,-135948315.2,2260501020,815620831.1,725393551.6,48353353.2,38.31095344,1.084384366,-2.218057797,21.84,0.19,0.877598152,41.89342404,1.077097506,-1
131690000,2150231000,1231255000,-59830866.67,-1269162486,477506830.7,108584767.9,31750779.33,25.16433504,-13.1466184,-3.426419191,23.379999,1.539999,7.051277473,50.6235771,8.730153061,-1
-5283200000,-2104918000,-13688000,-96520096.97,-1237107078,-878800454.4,155525079.7,-3597305.911,15.28202137,-9.882313672,-4.674827447,26,2.620001,11.20616387,65.47619048,14.85261338,-1
4040855000,3809260000,2260799000,376036369.7,559480095.4,1485377641,1580243716,332024816.6,95.34036506,-3.134171784,-0.209131996,13.28,0.04,0.302114804,8.904109589,6.275191756,-1
4795000,1590414000,2252831000,270629369.7,-1642891574,-503998477.7,467759410.1,257535184.9,89.08163909,-6.258725969,-1.911507055,13.95,0.67,5.045180723,17.4488589,8.54474931,-1
-104865000,1414249000,771274000,-175362545.5,-557978489.4,-75529131.95,522954474.7,-127987430.8,75.14811155,-13.63881264,-2.582093326,15.22,1.45,10.53013798,38.36389281,20.45133992,-1
-166140000,-1126989000,-1955729000,-405591751.5,980036315.8,1176303711,379282551.5,-58189729.36,66.37523588,-12.73611337,-4.086013891,15.6,0.92,6.267029973,43.7235543,12.97602257,-1
-110890000,1430072000,2211520000,200534709.1,-188627601.4,106537559.4,855319030.3,65667356.99,47.58681501,-26.01960677,2.359334693,14.69,1.06,7.776962583,47.7124183,23.09368192,-1
135870000,1498147000,2159377000,163227551.5,2059374711,858945148.1,701424126.9,-27012481.93,94.64278508,-3.846297996,2.029306388,14.64,0.56,3.977272727,41.55339806,10.87378641,-1
-3402665000,-1302013000,85466000,105962981.8,265718996.1,1023848625,568737611.8,-124631203.7,74.13358292,-20.50920216,-4.045744948,17.030001,2.390001,16.32514344,87.96118447,46.40778641,-1
-3453520000,-3410709000,-2007593000,-18447818.18,-2254778162,-928515498.9,-25017581.23,-199657247.5,56.16020348,-17.97337944,-9.6838238,20.969999,3.939998,23.13562988,99.529953,11.56876853,-1
-2149755000,-1910507000,-833980000,453205806.1,-1633580544,-1465838170,-1071068517,-2466148.34,12.1513083,-80.20923708,-7.106905678,25.76,8.51,49.33333333,96.44970414,51.9069269,-1
-6514335000,-3678964000,-3009729000,294233830.3,-4788186886,-2540040241,-2126058759,-75582306.16,6.875134123,-5.27617418,-17.01250756,23.85,-1.91,-7.414596273,79.50000568,-16.94969846,-1
64115000,1310570000,619323000,129748957.6,2711358904,2089460101,2003181785,395341850.5,83.45197892,-1.148727152,4.111575249,11.94,-0.08,-0.665557404,23.52941176,-2.046035806,-1
-3523630000,-1411825000,-88875000,204771278.8,1057187070,1855282542,1726042128,432985354.7,72.93961683,-10.5123621,2.872094223,12.51,0.57,4.773869347,38.10741688,14.57800512,-1
-351670000,465474000,1317118000,65521345.45,-701047819.8,207555479.2,379737047,25169612.72,59.94604562,13.5945931,2.787202246,13.38,-0.1,-0.741839763,22.33115468,-1.089324619,-1
-45765000,-1373495000,-691808000,44360206.06,1524682514,1328958538,1154099356,143475247.6,50.04789327,13.90313835,2.789534275,13.02,-0.32,-2.3988006,15.46275395,-3.611738149,-1
-197010000,-817129000,-1445161000,-52850042.42,-1185942087,121425385.7,458695111.2,185432142.8,38.87885747,-11.16903581,1.067874651,13.46,0.44,3.379416283,20.42889391,4.966139955,-1
-3763270000,-1625900000,-1563016000,-146721339.4,-1184934728,-866330383.7,-101289303,149570975.8,33.77978357,-5.099073897,-0.241905336,14.24,0.78,5.794947994,29.23250564,8.803611738,-1
-3990015000,-3896931000,-2427464000,-271324606.1,-1747195030,-1841499669,-1410241793,70990168.46,25.04447223,-8.735311342,-3.84686751,15.36,1.12,7.865168539,41.87358916,12.64108352,-1
-4112170000,-4020345000,-3948179000,-449531793.9,-2635868699,-1848738411,-1877760377,-27317777.29,15.98074869,-9.063723537,-8.19686744,16.190001,0.830001,5.403652344,51.24154628,9.367957111,-1
-3970955000,-4045973000,-4006822000,-576005624.2,-2329371078,-2705896213,-2157800183,-145233145.9,15.62530169,-0.355447001,-6.430614643,17.059999,0.869998,5.373674776,61.06093679,9.819390519,-1
-4227280000,-4134461000,-4129971000,-653982163.6,-2041476033,-1964007488,-2336812108,-284110744,15.92593639,0.300634701,-4.512686489,18.559999,1.5,8.792497585,77.99095937,16.93002257,-1
261930000,-671366000,-7230000,-61640830.3,-325585939.7,105710939.6,622073463.6,-140408674.1,87.01011341,-9.568623263,-2.673666121,11.81,-0.73,-5.821371611,55.58912387,-22.05438066,-1
-133030000,841604000,26182000,-98855218.18,3659745.716,387643970.2,437431919.8,-212393602.3,87.82807508,0.817961674,-2.848835739,10.96,-0.85,-7.197290432,29.90936556,-25.67975831,-1
161280000,-694102000,142678000,-150059533.3,2029308525,637517377.8,682220983.4,-230997813.9,82.50533327,-5.322741815,-3.124076833,11.24,0.28,2.554744526,38.36858006,8.459214502,-1
270590000,-398751000,173911000,255085890.9,684288567,1007830142,1295915080,144570769.8,86.38503581,-2.695282077,2.038734173,11.21,-0.42,-3.611349957,41.05960265,-9.091454753,-1
-4271850000,-1727624000,-1507780000,171062145.5,-2585934014,-985635202.7,-213299562.8,90857764.06,84.21090142,-2.174134391,1.770630528,11.28,0.07,0.624442462,43.37748344,2.317880795,-1
-4116485000,-3997393000,-2392728000,65128387.88,-2548142985,-2201424659,-1262728570,4110101.334,79.51600955,-4.694891865,0.352359024,11.34,0.06,0.531914894,45.36423841,1.986754967,-1
-3660260000,-4055061000,-3996141000,-198455533.3,-2257464890,-2743129071,-2446988159,-145482921.3,57.41948725,-22.09652231,-7.019068754,12.47,1.13,9.964726631,82.78145695,37.41721854,-1
26405000,-628486000,-1379251000,-338762048.5,1057914621,1273115842,1670501442,64942916.1,93.89356229,-3.991547783,0.76161434,10.65,0.23,2.207293666,16.22023568,3.422618538,-1
-3791895000,-1575136000,-1477883000,-453529800,-2046885704,-559581131.3,123051600.3,-138816237.6,41.64274506,-52.25081723,-8.382251416,15.59,4.94,46.38497653,89.7321295,73.51189382,-1
-75905000,1866343000,1210914000,42356460.61,-69158085.58,1850846037,2405688789,369609253.8,83.39265787,-16.25115355,-0.433118314,10.86,0.49,4.725168756,21.5007246,7.070708091,-1
-206430000,1139862000,452144000,115040242.4,519070336.8,793619363.5,632915734.4,100743527.7,81.27255617,-14.73188156,-0.976798744,10.96,1.03,10.37260826,33.5443038,16.29746835,-1
-3326350000,-1450740000,-138442000,128242436.4,625756058.8,1056362640,1060297890,108275788.3,80.21596318,-1.056592986,-1.876248171,11.11,0.15,1.368613139,35.91772152,2.373417722,-1
-3464565000,-3412937000,-2133668000,70792618.18,-200831151,-364814281.8,252446886.1,31050050.49,38.17065473,-42.04530845,-12.10403412,16.040001,4.930001,44.37444644,98.22648022,62.3087587,-1
-94485000,-635256000,-51849000,-72176612.12,-1914150271,-1371684039,-626978485.4,-198908824,28.54292781,-44.73408799,-2.389345701,15.55,3.81,32.45315162,79.50236025,45.14217475,-1
-65300000,1455688000,665934000,96069763.64,317483394.8,469515801.1,329045896.3,-65116700.97,92.76600674,-7.233993261,-0.567855837,13.84,2.76,24.90974729,86.97183099,48.5915493,-1
-3782240000,-1593758000,-70280000,4790751.515,-2547261027,-776213937.1,-310293222.3,-115297438,79.6710619,-13.09494484,-2.988020639,14.79,0.95,6.86416185,90.33742331,3.365592327,-1
135315000,-1390025000,-728442000,-69512448.48,-1523421535,-1985157768,-991827461.5,-213607890.6,80.22729531,0.556233415,-4.87852598,13.54,-1.25,-8.451656525,71.16564417,-19.17177914,-1
161415000,-674218000,-1421267000,-253801363.6,-778196627.5,-1228854052,-1634867369,-378058729.4,79.48971747,-0.73757784,-5.355927648,13.47,-0.07,-0.516986706,70.09202454,-1.073619632,-1
-160215000,1203093000,1975390000,-338497297,-287783471.9,1074165720,665110095.5,-335089796.9,62.19941752,-10.38275346,4.748661162,18.59,2.79,17.65822785,23.36877775,6.74238779,-1
-3987870000,-1739835000,-304423000,-422776587.9,-3957289597,-1800030266,-387981873.6,-359071930,53.24829305,-8.951124477,0.491510534,19.85,1.26,6.777837547,26.41372708,3.044949324,-1
-4367315000,-4166979000,-2608586000,-488679254.5,-3202470028,-3459953512,-2187559319,-358875784.2,42.61858604,-10.62970701,-6.027108235,22.469999,2.619999,13.19898741,32.74528595,6.331558877,-1
89540000,1353830000,657268000,218400697,765371113.2,1599076209,1945937428,433354634.7,73.58749764,-1.043578742,4.984706252,15.78,1.14,7.786885246,13.48370961,0.971442376,-1
-3243335000,-1255273000,35858000,306225727.3,-2061016751,-410715828.1,537116549.9,418453921.4,68.38144443,-5.206053218,3.558998364,16.35,0.57,3.6121673,14.13758255,0.653872942,-1
-3346505000,-3293574000,-1951453000,157173921.2,-2311568534,-2165816025,-1030682318,249382211.8,63.72800483,-4.653439594,-0.00705482,17.23,0.88,5.382262997,16.36317694,2.225594391,-1
-3445845000,-3397138000,-3344973000,-201534933.3,-1965992462,-2099644330,-2073117392,-88731113.92,63.09601562,-0.631989208,-3.292961433,16.59,-0.64,-3.714451538,14.74456284,-1.618614103,-1
936005000,-805838000,-1653369000,-458003842.4,-2562400988,-2397531353,-2342786301,-433816864.2,64.47173718,1.375721553,-2.351694974,15.8,-0.79,-4.761904762,12.74658606,-1.997976783,-1
1035105000,108198000,-777095000,-524565157.6,-2121099580,-2104644663,-2147317014,-630483412.5,52.98074189,-11.49099529,-3.005767273,19.02,3.22,20.37974684,20.89023826,8.143652204,-1
-20550000,1269159000,573203000,-355458303,-402353071.2,-1371087437,-1610121540,-655885099.2,54.16247418,1.181732295,-2.924633504,18.200001,-0.819999,-4.311246057,18.54859474,-2.341643526,-1
-77240000,-710880000,379036000,-167628181.8,-1503623417,-1125628818,-1530359813,-580380324.4,52.68972258,-1.472751604,-3.112184909,17.860001,-0.34,-1.868131765,17.28710141,-1.261493326,-1
-3577655000,-1509835000,-1454730000,-113774836.4,-3183445800,-2228749238,-1735044232,-473333424.1,32.62976735,-20.05995523,-6.397495896,23.34,5.479999,30.68308339,31.25956225,13.97246084,-1
17020000,1318861000,1919397000,6646212.121,-347160866.8,34750858.52,218296242.3,-2282763.655,56.1587733,-6.251519222,4.210380286,15.96,0.36,2.307692308,20.52672506,2.788536235,-1
-189110000,1196334000,1858798000,248894351.5,-879339160.1,-985775339,-213719803.5,34480708.39,91.95321323,-6.328976203,-0.705497967,12.94,0.6,4.862236629,22.73236282,6.718924972,-1
-126170000,566678000,1238378000,55081333.33,-1753816242,-912122351.8,-972152073.8,-144206728.1,95.43815714,3.484943911,-1.203394978,12.12,-0.82,-6.336939722,13.54983203,-9.182530795,-1
-950950000,-1351650000,-481258000,-179973539.4,1818743057,72711696.74,24998310.58,-232755091,94.00047358,-1.437683566,-0.644800609,11.98,-0.14,-1.155115512,11.98208287,-1.56774916,-1
-4357970000,-2099594000,-1983846000,-398068436.4,3318611827,2321160100,989666845.6,-228977038.1,90.99823005,-3.002243527,-1.252065843,12.31,0.33,2.754590985,15.6774916,3.695408735,-1
-3474310000,-4041938000,-2641698000,-563016666.7,2834182322,3125484589,2524892517,-125469197.6,85.32897921,-5.669250839,-1.768839514,13.35,1.04,8.448415922,27.32362822,11.64613662,-1
-166935000,-1452453000,-2504824000,-560491793.9,791197824.5,1607747060,2210760325,16388745.69,87.73181564,2.402836428,-2.408417738,12.79,-0.56,-4.194756554,23.88817994,-3.435448282,-1
13770000,-757419000,-1417603000,-522220521.2,-1565537499,-213601906.4,665697493.9,52514782.47,78.81128172,-8.920533921,-3.364479813,14.64,1.85,14.46442533,47.39516552,23.50698558,-1
1075245000,1313421000,366078000,-395786987.9,-2619708679,-2135934606,-1044511842,19706678.72,81.41218433,2.600902615,-2.568978893,13.77,-0.87,-5.942622951,36.34052905,-11.05463646,-1
95285000,1235810000,1822831000,312540993.9,-536569972.1,149277739,859894582.4,213624921,96.65773277,-0.437470983,2.200515448,10.85,-0.08,-0.731930467,3.630362637,-0.880087912,-1
-3009625000,-1154164000,22669000,382669545.5,-1079867044,-961589063.9,-362684225.9,213573208.7,94.25463291,-2.403099856,-0.319768557,11.27,0.42,3.870967742,11.65254114,8.022178502,-1
-5160000,1081047000,1652895000,-2869084.848,575996267,374111865,702599685.7,37450080.86,89.4559135,-9.199698442,-1.996644168,13.53,1.28,10.44897959,50.22420774,19.13303152,-1
39040000,580764000,1109594000,-32009478.79,52046777.79,553024081.8,426091875.5,71714718.18,89.72072871,0.264815207,-2.615952797,12.86,-0.67,-4.95195861,40.20926155,-10.01494619,-1
-98400000,-611668000,-33616000,-82546036.36,1323665576,628410446.1,770274092.7,125014519.1,86.42693219,-3.293796513,-2.942322923,13.16,0.3,2.33281493,44.69356582,4.484304262,-1
98415000,728118000,21975000,-122793557.6,-1546875767,-1344217053,-1038533339,-132110146.2,88.87450464,1.502730221,2.345758582,11.61,-0.44,-3.651452282,21.52466046,-6.576979585,-1
50925000,-630138000,32515000,101038454.5,-1015486200,-1140578908,-1140905385,-70105404.1,71.60827399,-17.26623065,-1.720837843,14.22,2.61,22.48062016,54.16665726,32.6419968,-1
-3412920000,-1317825000,-1315617000,241284466.7,-344730903.5,-806774054,-959739908,2043230.526,60.02031846,-11.58795553,-7.214269706,14.82,0.6,4.219409283,59.42491063,5.258253372,-1
-3329650000,-3379746000,-1994074000,233186078.8,732992168.9,361492912.5,-181943793.2,100119226.7,59.19663934,-0.823679123,-8.520445634,15.69,0.87,5.870445344,63.04945921,3.624548575,-1
-3425410000,-3386972000,-3401262000,31752042.42,333460670.2,218138682.6,142090340.5,180212146.7,56.24197505,-2.954664286,-7.767669382,15.95,0.26,1.657106437,66.62088827,3.571429062,-1
-4010875000,-3757671000,-3621292000,-247187236.4,-2930107908,-1269639590,-812154161.7,147443217.6,0.525361118,-55.71661394,-14.59441691,22.959999,7.009999,43.94983699,100,33.37911173,-1
53315000,-615219000,167326000,73605406.06,2383397395,859951309.2,880627721.4,60150824.21,42.83853862,-0.308142926,8.874557898,17.4,-0.220001,-1.248586762,35.51296505,-1.240140924,-1
-3469075000,-1385114000,-1351327000,230451212.1,88769337.88,1111321696,519716205.1,104513539,25.29081762,-17.54772101,2.678829872,20.059999,2.659999,15.28735057,50.50732244,14.99435738,-1
-3591465000,-3513036000,-2109075000,272863684.8,-1910171601,-756370749.6,207044184.8,123770368.3,24.85678965,-0.434027962,-0.310760245,19.889999,-0.17,-0.847457669,49.54903608,-0.958286359,-1
-3436815000,-3503670000,-3480649000,204850236.4,-1981472092,-1907388184,-1139115422,107310546.8,19.69179353,-5.164996121,-6.4891525,19.639999,-0.25,-1.256913085,48.13979143,-1.409244645,-1
-3824790000,-1483498000,-16368000,256927697,607778860.2,1538967738,2022110989,285612170.8,52.60397718,-7.653341352,4.054304784,17.360001,0.640002,3.827763387,35.28749154,3.607677565,-1
-3845010000,-3798062000,-2246110000,-129764945.5,-1300882941,-514924232.9,480102716.6,123527505,36.3636299,-16.24034728,-2.707409591,20.450001,3.09,17.79953815,52.70575536,17.41826381,-1
101140000,1711944000,811242000,-351235690.9,-404753820.9,966561668.2,623646488.4,-345734620.7,25.92469177,-13.5406847,-0.807758406,20.1,1.960001,10.80485727,50.05714286,11.20000571,-1
-156890000,1722046000,1041270000,315600169.7,-1543114282,513289744.4,796721605.4,441216990.4,35.68471857,-28.45413034,0.294831901,20.74,4.299999,26.15571009,37.74019985,29.11823227,-1
-4820655000,-2086559000,-190712000,194507175.8,453067361.5,187528081.5,981583311.1,417939985.1,43.30363376,7.61891519,-1.920213717,21.190001,0.450001,2.169725169,40.69768217,2.957482324,-1
-4679080000,-4671547000,-2898519000,-139832248.5,939416306.4,-187292977.4,-150865717.8,208715877.3,13.84257384,-29.46105992,-10.06922845,23.23,2.039999,9.62717746,61.15771299,20.46003082,-1
-32830000,-1983808000,-2877210000,-478281369.7,-174240805.5,1106121956,299413883.7,-38362491.54,23.31521976,9.472645921,-10.3489403,22.639999,-0.590001,-2.539823504,56.20804059,-4.949672404,-1
122580000,-776356000,-1829166000,-627661818.2,630096910.5,-303806670.4,592957125.6,-222595943.3,22.91303664,-0.402183114,-4.553177785,21.76,-0.879999,-3.88692155,48.82549926,-7.382541327,-1
25010000,869728000,21388000,-544416921.2,-2700060048,-916696313.2,-1023700959,-401686650.3,29.02746965,6.114433009,-1.948186541,21.459999,-0.300001,-1.378681066,46.30871256,-2.516786702,-1
14085000,-767721000,59668000,-392717157.6,-2267452331,-2225764977,-1194954178,-443950720.8,29.02297415,-0.004495505,3.607305051,20.65,-0.809999,-3.774459635,39.5134195,-6.795293054,-1
-3981370000,-1594827000,-1579727000,-322459533.3,-1800157349,-2288327326,-2253577425,-478016637.3,7.209372466,-21.81360168,-2.610175708,21.629999,0.979999,4.745757869,47.73488693,8.221467431,-1
-4325685000,-4177229000,-2520914000,-288409339.4,-2720631813,-2144649040,-2355265127,-463283515.3,5.410881351,-1.798491115,-5.682240777,24.52,2.890001,13.36107783,71.97985973,24.2449728,-1
-72735000,-1715782000,-2486779000,-186719436.4,-1813529508,-2200068525,-1989601106,-394231298.6,6.092010402,0.681129051,-6.948301129,25.58,1.06,4.323001631,80.87247644,8.892616704,-1
-328530000,-1134935000,-1876233000,-58905648.48,-2118234660,-2154074966,-2298252491,-390144981,5.518257229,-0.573753172,-4.81267959,25.58,0,0,80.87247644,0,-1
-5356860000,-2385646000,-2237544000,2431806.061,-2257381434,-1983059328,-2052011309,-322788374.9,7.016603499,1.49834627,-0.027816206,28.379999,2.799999,10.94604769,86.62952553,5.757049094,-1
-6597395000,-6055397000,-3841742000,-179442830.3,-3815537738,-3383109258,-2824985246,-336319741.5,1.98476904,-5.031834459,-0.592763152,30.110001,1.730002,6.095849404,91.95328358,5.323758051,-1
2595105000,2622637000,1624480000,-277205490.9,1528999222,1869306398,1325505638,-152496099.2,97.85201481,2.229758257,9.226434784,10.22,-0.01,-0.097751711,16.61341853,-0.319488818,0
45735000,1086320000,1607603000,-68312709.09,1273198238,1424911033,1686478547,-18272501.11,95.50012593,-2.351888889,8.671018467,10.02,-0.2,-1.956947162,10.22364217,-6.389776358,0
-30795000,488854000,1034871000,52743551.52,1625724913,1486482037,1516529301,78907106.72,98.49721689,2.997090962,3.249032279,10.24,0.22,2.195608782,17.25239617,7.028753994,0
445695000,939061000,1388008000,67641878.79,1394460802,1284155467,1344610951,37081088.65,99.94349842,4.820439075,0.90444446,16.120001,-1.339998,-7.674673979,0.140126109,-4.703169467,0
6359485000,2674111000,2646590000,-240524066.7,4399914962,2403486896,2637756008,3222076.866,55.61672667,11.08839747,4.191039225,58.490002,-1.439998,-2.402799933,31.44876836,-3.180207667,0
430245000,2763118000,1504991000,-510239284.8,-584244979.5,1627097199,1220417743,-220007529.5,55.40544431,-0.211282358,4.652921961,58.91,0.419998,0.718068021,32.3763258,0.927557441,0
124510000,1471475000,2679647000,-436264127.3,-1620282593,-426713761.4,995003951.8,-272069872.5,59.37182481,3.966380501,6.090769302,55.73,-3.18,-5.398064845,25.35335745,-7.022968353,0
6178890000,6159504000,6071522000,955796290.9,2361232452,3420109850,3820399422,540701115.1,96.55912805,0.236721363,6.016532555,29.629999,-0.410002,-1.364853483,19.20903327,-1.885197732,0
331785000,2708937000,3852664000,1261709739,44460715.51,1263581258,2335383255,694156295.5,86.90352469,-9.655603358,2.027098801,31.02,1.390001,4.691194893,31.14065562,11.93162235,0
14560000,1272561000,2543737000,1250272739,2267269220,1549088317,1860292812,682248238.3,94.35333849,7.449813802,-0.163580863,30.18,-0.84,-2.707930368,26.31195143,-4.828704188,0
37490000,-1039348000,150622000,940617024.2,1824810560,1386289823,1201162354,542758290.7,90.70961365,-3.64372484,-1.343137562,29.620001,-0.559999,-1.855530152,22.23032637,-4.081625067,0
-4880670000,-1850326000,-1938946000,319703181.8,-226575752.7,1297974704,1181239499,269120360.8,89.9487518,-0.760861857,-0.941466354,29.77,0.149999,0.506411192,23.32361346,1.093287092,0
-21740000,-2044760000,-969834000,-121002527.3,989971078.3,209633676.1,1080597505,72245257.72,92.58368564,2.634933842,0.69557352,28.27,-1.5,-5.038629493,12.39066965,-10.93294381,0
-469735000,-1182875000,-2144510000,-549486206.1,438062625.5,709235310.2,282588964.8,-135372676.5,89.95676797,-2.626917663,-0.691906905,28.459999,0.189999,0.672087018,13.77550191,1.384832261,0
5658570000,5497207000,5572529000,133240600,4443969721,2985010300,2143516614,-192334327.7,98.93325753,-0.336993303,1.790513518,24.889999,-0.67,-2.621283358,18.80596207,-6.66666733,0
-764210000,1793876000,2974532000,134643672.7,3370946083,3868009164,3087356402,-148688018.9,96.80694892,-2.126308603,1.536436815,24.9,0.010001,0.040180797,18.90547452,0.099512448,0
-6997750000,-3208752000,-688514000,-4429066.667,-59501769.4,1459428473,2427976397,-150438893,92.125769,-4.681179924,-0.376450572,25.67,0.77,3.092369478,26.56716682,7.661692305,0
36855000,-2825861000,-1690492000,-163870406.1,-790083227.3,41487824.52,1020444788,-222318967.6,94.94214396,2.816374964,-1.546370226,24.76,-0.91,-3.544994157,17.51243955,-9.054727269,0
710505000,-917002000,-2507527000,-268031400,1502833087,192444384.2,419315881.6,-269597291.5,92.66880245,-2.273341511,-1.439371511,24.99,0.23,0.928917609,19.800997,2.288557442,0
-5589620000,-1846253000,-2079005000,-300219957.6,-1129772092,-142091105.9,-467375510.1,-288973874.2,84.09333797,-8.575464488,-2.488418846,25.99,1,4.00160064,29.75124674,9.950249746,0
