OBV3DaySlope,OBV5DaySlope,OBV10DaySlope,AD3DaySlope,AD4DaySlope,AD10DaySlope,SlowSto1DaySlope,SlowSto5DaySlope,14DayRSI1DaySlope,14DayRSI3DaySlope,VIX1DaySlope,BuySell
-323840000,1252872000,-4570981.818,304608087.2,665744305.5,-59335387.72,2.287537239,0.208266799,1.470039232,-0.082860648,-0.18,0
120310000,-69620000,-140013424.2,516194503.6,19155329.64,-84794636.48,-2.670181451,0.019202331,-3.76320786,-1.146584314,1.26,0
-3331825000,-1438204000,-331428393.9,-1753727895,-475671611.5,-172610092.9,-5.535131058,-1.624691166,-8.99737172,-6.38028979,0.83,0
-236180000,-712713000,-404331903,211101090.9,-490933347.8,-216087982.6,5.139203933,-0.976245518,4.325252233,-2.336059743,-1.31,0
3649665000,79900000,-314468690.9,2372536393,1031099319,-219400549.2,2.847501981,-0.083314031,2.287104492,3.306178363,-0.35,0
102170000,676329000,-243204515.2,1547413893,1922038786,-147167122.4,-1.348810894,1.019223384,-1.499831624,0.393636434,-0.12,0
3206735000,4499981000,876681024.2,1134200642,1280867934,447795575,-3.068313967,9.483830104,0.719194327,1.127553587,-0.45,0
813485000,2933751000,883601915.2,-1175947681,163901335.6,523642407.3,-1.064646478,2.051948105,-0.095543319,0.311825504,-0.43,0
159125000,1509041000,751862363.6,-647793751.5,-812815345.9,517378704.8,1.668154352,0.309538341,1.496070234,0.700263458,0.13,0
93960000,-1282390000,118076478.8,2976017027,2275772169,312082897.4,-0.493513677,0.123608604,-0.241343118,1.241314001,0.26,0
53080000,46924000,10450248.48,2323399240,2629393230,199366003.7,-1.062516031,0.222891186,1.286452582,0.522554732,-0.87,0
-56250000,25700000,-64029466.67,647302787.1,1403318051,70738556.02,-2.336431775,-0.209827319,-0.686917661,0.299767461,0.15,0
2990135000,1798132000,28524866.67,1850435849,2253661194,182478354.7,0.976253028,9.082317917,1.77314212,1.105192069,0.35,0
-203920000,1780023000,169184842.4,451230936.1,1056607388,233749559.5,-2.939651846,5.938460911,-0.556751003,0.608195559,0.12,0
-3160955000,-109112000,150369842.4,-1059459592,-221036885,168115889.8,-4.01157249,-0.985991298,-0.846076793,-0.701413898,0.03,0
-22090000,2147783000,-139501509.1,871856432.1,1816767557,-93276995.92,-4.521748136,7.42552126,-0.865131011,-0.383924359,0.77,0
17355000,1476973000,-257541515.2,550982504.5,-78323661.67,-225470195,3.893270549,1.002110652,2.785490678,0.413162253,-0.85,0
132140000,31333000,-199400842.4,939637423.9,254860918,-198095625.9,-2.50977231,-0.317084995,-3.17023481,-0.192372066,1.02,0
-3820315000,-1494756000,-77720503.03,-2192753084,-488213326.7,-173360924,-7.910265963,-1.488239938,-8.91266015,-6.04144748,1.3,0
84105000,42927000,4132490.909,210879619.1,-308234274.3,-103759607,4.857993954,-0.656506614,3.600490917,0.01321106,-0.37,0
211250000,117191000,8351042.424,1367672345,610030542.6,-119877923.9,-0.884276521,0.18933456,-1.03302047,1.283735224,-0.13,0
38935000,91466000,-12404715.15,606497420.9,974533557.5,-109720319.5,0.425271091,0.6393488,2.144832107,0.555905819,0.26,0
-58935000,68713000,-71529321.21,-1512673657,-576336408.1,-148812310.8,-5.936773217,-0.353457482,-7.060536648,-2.457852271,0.83,0
96255000,42289000,-182391181.8,-99713678.17,-329732272.2,-184729086.8,2.013589719,-1.427587998,1.610540027,-2.724998311,-0.45,0
3344740000,1333573000,-186884278.8,3139793477,1226233221,-159699544,2.374733529,-0.616954125,1.876282572,1.7434113,-0.76,0
107885000,750604000,-93100030.3,2834523928,2926487710,-4768593.041,-1.55835498,-0.182528665,-1.942828157,-0.033272793,-0.09,0
-2931175000,187003000,-6222551.515,1819421829,2316660616,196230061.9,-1.051283188,0.437374871,-0.780872827,-1.361850492,0.93,0
131970000,-490293000,16424339.39,-844712967.1,332763423.9,241210560.1,1.396256176,-0.02869351,1.934148792,0.576637983,0.11,0
-53395000,-1167434000,-68672696.97,-2192993243,-1232676646,146300107.1,-10.2647134,-2.261121779,-7.220486905,-2.643169057,1.07,0
-3058795000,-1181409000,-142082163.6,-1327386253,-1824977480,-29407975.17,-2.977237523,-3.466241308,-1.717725994,-4.46910645,0.18,0
-3155825000,-1895447000,-234647787.9,-1231004989,-1291330461,-172076050.7,-2.863286487,-4.265991338,-1.987900793,-1.852813394,0.02,0
-343780000,-1992195000,-309809963.6,86379252.65,-438077730,-213352567.5,9.466433181,-1.911813246,6.075423146,2.043761177,-0.71,0
-176010000,-1401490000,-329012236.4,652386942.1,160010304.1,-245338051.3,-5.729686836,0.239559137,-2.590985197,1.742218975,0.18,0
-3386595000,-1527352000,-339020666.7,967576595.6,994272758.5,-243040514.6,-9.383255691,-1.328284532,-3.04401048,-2.817497838,0.3,0
-3579255000,-2179425000,-279485163.6,2163296846,1469198791,-158053337.1,-10.63797192,-4.768190505,-0.053643253,-1.548826867,0.06,0
-37940000,1414894000,209851842.4,-682059029.6,400072503.1,138299801.2,22.94838708,4.758310697,4.947396534,-0.582437977,-0.73,0
517895000,128018000,57686715.15,1049284390,10225818.33,169749038.9,-9.465891673,-0.074984527,-2.106015374,1.42069058,0.28,0
-3444220000,-1289285000,-148701157.6,-218299013.6,288986867.8,115131701.8,-14.3392279,-4.242898729,-3.094863413,-2.600439394,0.06,0
77830000,-450554000,-248776751.5,-662379899.3,-231483384.2,58247861.98,12.37113024,-0.077632407,2.852190357,-0.121336528,-0.64,0
2501620000,3251296000,163344939.4,2501620000,2600937070,-45597835.76,0.066174691,1.544763698,2.155719309,1.302643837,-0.09,0
-960525000,1591430000,387503745.5,-518289205,873078477,-50484579.16,-8.976629904,-1.551101774,-6.391792373,-2.118036532,0.81,0
100455000,848725000,396700824.2,-1203704541,-508960565.5,-119588529.6,2.269172323,-1.925106603,0.857839046,-2.766976664,-0.25,0
1535000,974082000,19158654.55,2217651596,1969364542,87383779.29,-1.20175105,3.354473628,-0.891241423,1.57867185,-0.18,0
-210965000,1423005000,133721042.4,1751841783,1969766717,150967361.8,1.694654574,3.765772546,2.467856069,0.788307323,-0.35,0
61140000,-17123000,154939697,-886786493.2,230225771.2,160291604.5,-6.273970701,0.239120668,-4.271113907,-0.901628919,0.24,0
-1608805000,-715680000,83250284.85,-2484744406,-1379396539,109552544.4,-0.290139633,-1.672172975,0,-2.135556954,-0.07,0
1810205000,426777000,89611739.39,934265594.5,-579911524.4,71514151.56,4.615696755,-0.707162834,2.286169306,1.143084653,-0.23,0
79140000,-249825000,87239618.18,3276606498,1802441255,92922135.98,-4.750788831,-0.90728477,-2.810886199,-0.262358447,0.28,0
-190430000,663738000,117306963.6,1270831980,2141902488,122768226.4,3.535149678,0.608474386,1.611261855,-0.599812172,-0.31,0
-251860000,-107174000,3664218.182,-23542752.47,826601343.7,88395899.21,-6.895268689,-0.820606133,-3.97075964,-1.179748893,0.64,0
-134870000,-180492000,-109609339.4,1783667709,987264267.6,35441198.37,3.297595031,-1.298674463,1.692065726,-1.139346957,0.61,0
74640000,-97862000,-108245927.3,1078670963,1072746826,7603185.135,-8.776388537,-2.127549869,-4.756121823,-1.532028048,0.3,0
179500000,32780000,-67209381.82,-437080521.6,598142256.9,28192969.58,8.049973972,-1.412696995,3.409468159,-0.673326832,-1.24,0
-284300000,-212180000,104969727.3,-1354713800,-234768404.7,12065229.63,-2.36773552,-4.014574046,2.566659159,-0.727260329,-0.5,0
74385000,-139962000,51978703.03,-199531299.4,-1013126534,-123489209.5,-8.727221636,-5.439703984,-1.1392473,0.71370593,0.48,0
-133870000,-152391000,-46392933.33,-733493227.2,-399422721.9,-227062447,1.51188559,-5.167631403,0.989781036,-0.074733132,1.18,0
3951340000,1611329000,70932666.67,3199337082,2981506546,213410367,11.38177054,2.372518361,3.815162385,2.191685174,0.11,0
3484790000,2277894000,90469866.67,2572035896,2754795787,334181667.9,-2.503123906,2.662336203,0.033981897,1.924572141,-0.8,0
-112075000,2232664000,181357000,407171048.9,1466737809,419980550,-6.012172636,1.827419142,-1.853704764,-0.909861433,0.19,0
-5030000,1369489000,163920781.8,1369246270,1223768330,417354520.1,3.320212099,0.385807565,1.176713241,-0.338495761,0.25,0
107230000,-474336000,-458710915.2,-116591845.4,-584291710.6,-82523959.26,3.423628691,-2.149546888,1.321955454,-1.436859567,-0.06,0
3650580000,227590000,-355188030.3,1121016262,178610101.9,-166823525.1,0.584243198,-1.214976588,0.232601227,0.777278341,-0.23,0
-149240000,713312000,-189632024.2,169190029.3,749761817.8,-197814215.7,-6.905206155,-1.395433481,-1.407466286,-0.587432529,0.54,0
-4027545000,-180634000,-43966345.45,1739118261,1101670919,-165016106.1,-2.362338857,-1.68403092,-1.7006019,-1.554034093,0.76,0
3832540000,428836000,-327303787.9,-868831431.2,-590731093.7,-64372817.66,0.213689684,0.267633472,0.253362363,1.447197065,0.17,0
-219250000,898372000,-253467175.8,313730409.4,-230858101.2,-145164330.8,-5.924019735,-0.294700702,-1.869984358,-0.808310998,0.51,0
-3645145000,31108000,-185219012.1,1685479455,971831243,-153865421.4,-4.237707775,-1.536271815,-2.590239976,-2.230112167,0.18,0
-3381990000,-2169525000,-214310151.5,32816489.5,584480460.4,-177902300.9,-2.29773676,-3.465327668,-1.41988235,-2.005061163,-0.03,0
-4175000,-2136126000,-235123684.8,-367247887.8,232711671.5,-192984925,7.722800873,-1.600877133,2.90953704,0.744827345,-0.17,0
3469720000,34257000,-95850321.21,1752286052,544551543.4,-170104633.5,1.557274227,1.091432524,0.5746766,1.74210682,0.19,0
-83220000,658986000,51844145.45,893883759.5,1173258822,-129624433.6,-6.905986626,0.943277853,-4.648744418,-2.037033909,0.16,0
-204940000,1289268000,188822484.8,180492249.9,701515167.4,-19331762.5,5.961399992,1.132226453,2.475175197,-1.086784611,-0.41,0
3083460000,1159108000,181963000,1765453499,1038480987,79049458.73,5.207849652,1.069648786,2.062369582,2.26877239,-0.1,0
719355000,1602895000,-24110048.48,2778698351,2748056681,245637569.2,3.465491802,0.440789255,1.486131856,-0.019697542,-0.27,0
4023735000,1744083000,154673187.9,2331564593,2095523766,321705602.1,-4.891670295,-0.905294451,1.171873859,1.329002857,-0.02,0
3221700000,2381169000,299502018.2,697935810.1,1855708405,314673324,3.055717178,-0.509808473,0.906609456,1.039241658,0.03,0
3389555000,3609656000,466719648.5,2381142152,1530264290,274798056.5,1.169168418,0.376146109,0.534737627,0.720673542,-0.4,0
299575000,2086421000,435624690.9,697475762.6,1211896375,153221572.6,-8.349608743,-1.380790129,-5.227827709,-2.346545041,-0.11,0
-32450000,1402757000,260701072.7,25316703.88,789959548.6,15597978.28,1.770353005,-1.188918061,0.654263009,-2.28678235,-0.08,0
114120000,820172000,-264439436.4,1101007516,-6993506.383,-154791758.1,-6.800029675,1.186606275,-5.868669685,0.982665128,0.7,0
84180000,1607728000,-255151581.8,-381908338.6,594205705.6,-193968965.4,1.953013912,2.497978549,0.903756979,-2.482456353,-0.32,0
3820205000,1590566000,-164605672.7,-625605410.8,-614491113.3,-197832641.6,-0.760655714,0.829756494,1.52869254,1.21622476,0.02,0
3930725000,2370003000,-16380187.88,1032153858,504154096.1,-145260551,-0.500145701,-1.102327616,0.186895697,0.857794119,-0.27,0
3807990000,3837423000,225811309.1,3289000873,1919606267,10993986.83,6.930156676,1.398393693,2.966041385,1.576468541,-0.79,0
3553395000,3755246000,375222521.2,2344352954,2737498518,168084359,-1.558158928,1.465240364,1.14897031,2.057505847,0.26,0
-135285000,2179761000,380219048.5,724487789.6,1546077043,293538750.5,-3.718124082,0.767945368,-0.442813758,0.353078276,0.49,0
44855000,1412243000,241865636.4,1529337034,1357727182,330190209,3.431498586,0.489446149,1.398449946,0.477818094,-0.11,0
33875000,-31593000,9275969.697,3101607912,2161399866,290338132.2,-8.954736036,-2.188566642,-8.682853814,-3.642201934,0.72,0
-3659260000,-1438987000,-202134521.2,2663155508,2835381989,296949216.2,-2.128698221,-2.826335696,-1.898460376,-5.290657095,0.79,0
498085000,167283000,25178836.36,1598838869,773909976.3,58277010.02,-4.615216105,-2.192919622,-3.5705584,0.809429795,0.15,0
-3982735000,-1321435000,-152442793.9,-711653574.7,37558860.65,51197954.48,-7.884426884,-4.520620938,-1.853256686,-2.711907543,0.25,0
4724290000,724625000,409725006.1,1677574981,336512882.1,21759181.03,-0.369744456,0.679696086,3.064113366,4.840044119,0.11,0
178035000,1474850000,356834563.6,-1622114305,80200200.45,-20356015.39,-5.756072511,0.858975643,-5.205645493,-1.070766063,0.5,0
-3304810000,603399000,106749387.9,-2442329640,-1836744439,-136953264.9,-2.488866163,0.208793796,-1.309255867,-3.25745068,-0.31,0
16180000,-583276000,-158504066.7,-1880488774,-2218681120,-322715753.3,3.868577099,-1.773715073,1.395288459,0.043016296,-0.1,0
436780000,-1143976000,-333053448.5,-411129099.5,-997785143.1,-361577869.4,-0.894400684,-0.916181358,-0.794873099,0.30020768,0.28,0
-2184305000,-779894000,-344048787.9,593626368.3,-103235579.9,-228860499.5,-2.06521785,-0.018563878,-1.901316,-1.348094549,0.35,0
116650000,-215489000,-202743860.6,174747249.7,436307564.7,-26516216.98,1.541678804,0.19416562,0.681557244,-0.609879378,0.22,0
2177705000,20690000,-94937903.03,1137683585,742276206.9,147848855.8,3.577604192,0.379578988,1.582382918,1.131970081,-0.29,0
-136365000,-126951000,185679248.5,254394864.8,397182668.7,-114981002.6,-1.237428249,-1.284419911,-0.62621127,0.696216536,0.01,0
-3422045000,-1413693000,-75935024.24,-705347220.8,-167310744.2,-175383762.6,-3.802395187,-1.361650841,-1.980804755,-1.303508013,-0.01,0
-174400000,-808715000,-254680793.9,-320699447.3,-436749782,-253515317.9,10.64260955,1.785986152,4.034532876,1.02686406,-0.34,0
-173210000,-1472982000,-412464345.5,-1133382694,-923047724.8,-306582700.3,-4.618557902,0.880867079,-2.476807857,0.778862509,0.14,0
3177770000,1200358000,492208787.9,463486832.6,614563830.3,160106799.5,-3.728047935,-0.401902113,0.537014812,1.038896278,0.17,0
3316670000,1844598000,393245157.6,-236894362.6,546748452.4,134526356.7,2.479728958,-0.244493283,0.905878844,0.721446828,-0.01,0
3308875000,1984383000,464856903,718034159.1,732272640.4,52156685.38,4.190489926,2.907173129,5.887287043,3.475278752,0.05,0
-1134940000,1478725000,223329490.9,-991756026.7,-472975984.4,45256785.21,-4.849714218,3.777527596,-0.538399244,2.674443899,-0.12,0
-4489910000,-699402000,-113321187.9,-1413054497,-737441039.4,-41019443.05,-7.12445012,-1.016815989,-5.073950097,-2.80617467,0.52,0
-3328845000,-2683496000,-452065242.4,-695952273,-1405627538,-156133009,-2.635444863,-3.281240289,-1.81538906,-3.444669578,0.22,0
-3337050000,-3796553000,-695990800,-2413758430,-1447222036,-271594556.6,-6.633533703,-5.224618079,-4.429611274,-3.122500167,0.47,0
-163885000,-2064502000,-691933400,-2091109859,-2156021987,-312704125.8,4.727431988,-3.260097196,2.696284749,-0.866663262,-0.48,0
-185725000,-1441887000,-584014775.8,-733090991.6,-1404975554,-283386742.3,-0.014463236,-1.101812134,-0.0097739,1.343255424,-0.29,0
-34055000,-116321000,-426674327.3,-517787892.2,-746835890.7,-238671099.8,7.665159644,1.620215814,3.542203775,1.766214937,-0.12,0
-18845000,-88639000,-286244042.4,-1063339380,-745252646.1,-173492168.1,-0.838142359,3.073066848,-0.629670029,1.456266873,0.05,0
-78030000,-107646000,32488484.85,303107892,504412140.7,121958039.9,5.568404871,-4.614632047,2.376645006,-2.242223828,-0.14,1
-137520000,-53602000,57938927.27,1320139411,636124394.8,135012757.2,-1.298665579,-3.483897435,-0.583251055,0.896696975,-0.09,1
-136860000,-113460000,48793690.91,1562526303,1539367651,133608908.4,3.628086635,-1.064086132,2.200222313,0.808485629,-0.44,1
-12115000,-1664746000,-192732497,683397210.7,286038226.1,-59195247.13,14.97437531,-5.3261547,5.290764745,2.11684847,-0.49,1
128235000,-1637053000,-350334921.2,695515614.2,-156796319.6,-198054951.4,22.21544427,-5.397811861,7.03132141,1.70102357,-1.27,1
-61180000,-2141184000,-137673400,-382739204.2,-1529462064,-272272454.8,24.30370442,-2.674473919,12.07236985,4.440831173,-3.669999,1
136390000,1029809000,435641406.1,22319644.02,69569663.53,86447401.65,19.219397,-4.46321692,4.509901159,-2.462531623,-0.859999,1
-24625000,-1159119000,-264091012.1,868026412.3,141222440,-182316192.1,-1.711286589,-4.033200094,-0.772139494,0.725449032,-0.5,1
-14040000,-39687000,-265974145.5,1398780422,1257188326,-189893009.2,3.781192013,-0.460074656,1.658728154,0.44329433,-0.11,1
2898820000,1146870000,-202020545.5,2100534549,1642972588,-152659667.6,13.54644493,4.416447896,5.463422564,3.561075359,-1.07,1
-89810000,891972000,293014260.6,522588806.6,794666380.2,66343607.78,9.15058624,0.239787767,3.919603125,-1.115752355,-0.78,1
-265460000,336688000,-437481193.9,-1589448260,-76840674.48,-224257485.1,-21.18540722,-7.116405582,-6.522289846,-2.941700249,1.96,1
10865000,1055002000,-385836054.5,11870045.52,-337306377.5,-171531302,29.79368877,1.295876341,9.376493126,1.42710164,-1.94,1
-190000,-2182968000,-496552309.1,443304241.9,-495701243.3,-258174364.1,26.88493083,-9.193381493,5.664451336,2.025328625,-3.359999,1
-80680000,946203000,455326406.1,-199384208,-202754113.9,195614085.8,15.32460843,-5.959554988,3.743457177,-3.401866992,-0.930001,1
397545000,2093818000,282797012.1,425019479.8,444370600.5,235199890.7,31.1326661,3.834879041,10.51904709,1.431857352,-2.219999,1
1109185000,-1869064000,-507743024.2,710565789.2,-1066517199,-405124683.6,20.40408625,-1.527848422,1.386900106,-0.870459537,0.16,1
-127010000,-572187000,-69552763.64,-95974109.53,-993634590.9,-8240371.937,16.9455029,-2.400970236,7.820830961,-0.012558303,-2.49,1
89805000,-713056000,30566084.85,1478932793,243976138.2,52041169.05,10.74903826,-1.480317515,4.950173889,2.269363517,-2.109999,1
-344570000,-787274000,-177838836.4,-645954958,-307176987.6,-208811640.6,3.95610268,-7.288323367,2.320397046,-5.872053462,-1.32,1
3390475000,-185560000,-3854593.939,2965595263,833468275.8,-123954745.5,9.203230184,-5.347728452,5.09293078,3.706663913,-1.229999,1
-347090000,401431000,144838424.2,3376140340,3177119164,34371372.22,-4.798815522,-2.488082491,-1.236785087,1.928072846,0.389999,1
-4093630000,-350680000,152813393.9,2274696888,2667968399,212115405.1,-1.081858033,1.896173328,-0.511807264,-0.874296176,0.370001,1
307125000,-579227000,247354678.8,164142635.2,225752659.3,-16028990.7,12.35955658,-0.005274962,5.419209398,-0.050057799,-2.629999,1
77330000,-619252000,-5574484.848,-624159920.7,-1716259562,-192989796.8,6.191159072,-7.209188428,2.31456364,-1.082913101,-1.880001,1
161195000,-1314072000,-148724854.5,742911772.7,-358694438.2,-276121976.2,-1.350047416,-5.713215572,-0.423178652,0.945692494,-0.959999,1
-1651505000,-4177149000,-878329581.8,3283298437,1715166085,-281576974.4,12.51344485,5.60554347,8.429607479,3.341482818,-1.99,1
-87675000,163205000,-370474412.1,1437684847,1316874889,-312575517.9,3.42655966,1.237125959,2.090235271,0.555071005,-0.41,1
-62000000,43980000,-19275915.15,194360096.2,675918621.9,41764950.88,5.237204067,0.122181689,3.064944055,-0.618368371,-1.060002,1
-5418395000,-2043584000,29878927.27,-296629213,645378993,-37302915.96,-0.24949811,-5.950785755,-2.022546043,-3.678174388,1.080002,1
-173690000,-1169239000,-6974606.061,3479670433,1585082559,82308814.9,38.93843385,2.267097018,13.0686942,5.523074078,-6.450001,1
251005000,-2290809000,65197103.03,-919069732.5,-2043019598,-286088499.2,5.598311428,-6.176802244,1.661969651,-0.196431989,-0.099998,1
8105000,-733167000,-389739884.8,-60866603.18,-1212500947,-292615529.7,4.651422542,-5.507763605,1.791701261,0.348921138,-1.039999,1
-312505000,-3840264000,-552764878.8,2798110764,317059366.4,-44562406.47,14.08302553,2.461560067,11.5894146,4.712630655,-3.440001,1
-9137615000,-8365687000,-1198837103,-2035992557,-3049448152,-662883184.6,12.6416943,-0.712333712,-0.554309568,-2.469280545,6.029999,1
769450000,-775060000,114912206.1,1025900491,309565388.1,-59368311.65,21.10300395,0.906611361,11.24450588,4.669141948,-13.099999,1
201080000,-1457628000,94354600,599042592.2,-2371094945,-167763802.3,12.80914548,0.259867821,6.371529131,1.222957954,-8.190003,1
59045000,1399327000,747802884.8,-225223968.8,89459930.34,618623160.2,12.88513397,0.274298986,3.772328746,-2.01438185,-5.530002,1
-1252710000,-1026174000,-242829939.4,-946868855.8,-909299368,-220258512.5,1.872509733,-2.213217915,0.860382027,-0.180674294,-0.810001,1
1713300000,-1349586000,-227313600,1164781523,-57064045,-250985119.1,1.744892557,-1.262336908,0.83611768,0.848249853,-0.829998,1
-721690000,-447100000,-149510975.8,1501623302,1321741932,-227620957.6,-1.268342199,0.195878689,-0.58826241,0.123927635,0.520001,1
152185000,601856000,2722921.212,2535496146,2099723312,-77580534.57,7.962787645,2.110024583,4.017854902,1.714796246,-2.270001,1
-5835000,78586000,274278224.2,2130145067,3146499504,261987341.9,3.188830084,-8.297759118,1.06748054,-0.519715782,-0.020001,1
-5511925000,-3020110000,-172227121.2,-779068806.3,-2250735896,-133360521.3,-0.315301353,-6.359732686,-0.07984199,-1.800527977,0.68,1
106520000,-3143305000,-427837412.1,2920710245,826944095.3,-248315395.7,9.365825241,-6.510931911,3.273692223,1.596925116,-2.459999,1
670505000,238569000,553617854.5,1856854927,683576984.2,-28310879.64,20.66431377,3.492651057,12.88584219,5.988111753,-5.310001,1
7953070000,3326231000,957919624.2,3694119850,1606918866,410555838,0.833850828,6.601181715,0.462581607,6.674211896,-0.759998,1
7307220000,4781704000,1367529315,2682612537,4072057492,841496164.7,13.91955466,8.751009904,7.240349298,3.851465452,-2.430001,1
7056860000,7465416000,1699327491,5945182374,3857613872,1212472034,2.752640265,9.109412454,1.318613246,4.279481272,1.180001,1
-5587580000,-6621788000,-339988933.3,-1766262568,-3173720330,-279397414,-0.884555156,-4.337592345,-0.406272184,-2.562510161,1.280001,1
20090000,107207000,14156030.3,-359385325.2,815866530,81029937.16,5.087372092,1.872685381,3.488060013,-0.942944426,-0.690001,1
293680000,-113941000,-207044254.5,2591482259,1491577476,-194594069.5,25.22148177,6.711501255,9.821848387,4.33497706,-2.710001,1
4324235000,1875448000,52550787.88,4324235000,3249542355,55907637.46,5.511495211,8.161324938,1.86938246,5.845615424,-1.289999,1
4693930000,2859891000,232135921.2,4414374664,4413359799,383134665,30.88249262,14.57945707,8.910606153,5.389994306,0.869999,1
5068735000,4695974000,467547987.9,3833772759,4012944588,612054426.4,9.273960999,17.8172849,2.232246195,5.571426174,-0.469999,1
-121370000,2842771000,564873333.3,2992290268,3498072579,660319967.2,-0.414204478,13.06639423,-0.163003947,1.034621124,-1.08,1
-144115000,1945574000,588229697,3701246261,3416771048,639718252.7,12.36912132,11.30824974,3.012065505,1.424530779,0.06,1
5081225000,1955119000,593366018.2,4079671334,3787402922,565496052.7,3.632117204,6.167690693,0.9342187,1.973142103,-0.529999,1
337600000,1093639000,395330848.5,1984214434,2887610562,449974110.3,-4.127952724,3.891940117,-0.273565426,0.330326637,-0.400002,1
563775000,2325520000,268788315.2,2298599756,2526723639,305939871.3,3.521072753,3.029288159,5.701867268,2.714150921,-0.039999,1
5109975000,2291785000,41521309.09,4249617761,3052455483,96226228.42,2.363135857,1.016986621,0.670435275,3.186151271,-0.34,1
-609225000,-3887583000,-1042818491,1252789132,-1277931649,-463154955.7,4.761790732,-4.750817739,3.85591461,1.214670931,-1.8,1
-634965000,-3749517000,-482537642.4,1573687286,-745444698.4,-119757507.1,15.00393339,-7.100554217,6.621789297,2.442737874,-1.84,1
-154890000,-354756000,-173879757.6,-2113599380,-231074450.5,-340847914.7,6.978556986,-9.926926146,2.371326254,-3.231496213,-0.91,1
5845070000,2123574000,228286242.4,2895324721,240520045.9,-11184274.03,3.107762976,-6.628091122,0.911559201,1.641442728,-0.970002,1
-644590000,-579417000,110065878.8,-1314108156,-2541290383,28455787.26,7.119793872,-3.914220167,3.115219148,-1.949732421,-0.83,1
512220000,555638000,48179969.7,-1754710452,322181991.1,82734196.04,13.0061693,-0.485978654,5.937816871,1.813942122,-0.51,1
-1289605000,-6007664000,-836345763.6,1894618359,1680495828,88637927.81,31.71870127,3.234847923,15.78320099,6.292328195,-12.110001,1
362595000,-1256698000,-132922333.3,178260081.4,-1834724824,-162173842.8,6.440636639,-6.989162162,3.172946627,0.430174886,-2.869999,1
-419210000,-1691000,-154407163.6,209549153.5,1343049711,-208439629.6,17.40030249,2.744938359,8.12371659,3.507340668,-3.16,1
361370000,-3196449000,-325898787.9,-893077981.1,250382411.8,66112812.09,3.369016912,1.801316666,2.488018717,0.775188116,-0.470001,1
4811230000,-84088000,39926133.33,1911704954,794934999.5,262124307.8,19.80202038,5.783797574,12.38836053,7.438189624,-2.81,1
560390000,433753000,-131998703,-1060853305,247463724.4,-5441758.257,-9.483375746,-6.09443339,0.198950787,-2.325910015,-1.16,1
4217825000,2036102000,181708727.3,2431656495,672946021.5,96423987.19,34.57680312,0.449057142,12.8020119,6.500481343,-2.16,1
4050545000,2687939000,524163030.3,3909921764,2981820250,230001885.8,10.95592219,5.427088611,3.238932994,8.020472447,-0.699998,1
58630000,1513906000,529343812.1,-1052860610,46454402.89,343359738.2,7.851268637,4.344414235,2.167662304,-1.306109997,-0.549999,1
3224465000,1974479000,189358727.3,377301672.7,300867163.6,9059703.596,5.997311437,2.503926316,1.63413297,1.626808249,-0.819999,1
347400000,-1514453000,-63876296.97,-115173257.4,-620973163.3,40337638.68,-7.840928394,-3.462386935,-5.194400729,-1.691578008,1.030001,1
232365000,165376000,106347315.2,1003603459,797224857.1,115952738.8,15.50438424,0.273899937,8.000034268,1.40281677,-1.770001,1
-65995000,2295962000,178855097,3115177077,1086963540,-106767457.1,-4.656119787,-1.43022033,-2.419121072,-1.205741799,0.49,1
-26105000,1661371000,131924703,1831657272,2299537907,-83124569.7,0.054731673,-2.00471614,0.596812463,-0.911154304,0.17,1
372790000,117497000,-9817690.909,577949347.7,1381663765,-18002969.75,-0.495303405,-1.558558285,-0.434460752,0.081175856,0.320002,1
295650000,182376000,-115663509.1,-116646158.4,109702381.1,6181073.208,0.936171352,-0.876161206,0.567363856,0.066451552,0.629999,1
-2643635000,-1030175000,243736763.6,1013635509,1535591455,302880512.4,-5.933628765,-2.049013681,-0.733981269,-2.408920306,-0.689998,1
-3979075000,-1766271000,88706078.79,1198139027,819377528.5,358711194.3,-15.98137533,-4.095139094,-3.200984238,-1.967482753,2.01,1
131705000,-1800587000,-200023666.7,1869598425,1869074054,282473370.9,33.72528519,-1.709489494,10.74287465,3.770945208,-2.18,1
4759455000,338493000,-301785872.7,4307415337,2929937304,180976001.2,20.00320285,8.137087776,4.970501666,7.85668816,-1.970002,1
4353290000,2745889000,-140365697,3867460554,3958230352,122234236.4,4.441419445,13.81055524,0.950420725,2.960461195,-1.379999,1
164740000,1737115000,35234066.67,307397346.9,-383921791.8,-368038823.3,10.07511901,-1.83036191,2.999914104,-0.846471375,-0.550002,1
4684645000,1851808000,-76590096.97,2820451474,1082314691,-229141762.3,1.386163665,0.81749092,0.398986911,1.699450507,-1.279998,1
4090305000,2638947000,-129959860.6,1334627695,2159261513,-15680705.03,-0.216092746,1.636389389,1.245572128,0.822279519,0.299999,1
-1885245000,208834000,-281539430.3,-35019952.46,-405677993.9,-142085643.5,-0.267846054,-1.045676849,-0.278992626,-1.200567417,0.23,1
1243450000,169063000,-363896866.7,1455456949,729939728.7,-210373987.9,1.367748266,-0.752514634,6.268246477,2.994626925,-0.139999,1
-4499780000,-2796469000,-370173012.1,1986440485,1169489315,188376845.1,-1.66397192,-0.975849304,-2.023453333,-2.360543741,0.400002,1
